Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company,Year,Month,CTR
394179,Men 25-34,Market Expansion,30 Days,Facebook,0.02,7412.2,4.12,Miami,French,19300,58686,8,Technology,2022-05-31,Cyber Circuit,2022,5,32.88688954776267
850379,Men 35-44,Product Launch,60 Days,Twitter,0.11,13378.55,4.95,Miami,French,35296,106069,6,Technology,2022-06-18,Silicon Saga,2022,6,33.276452120789294
973432,Women 25-34,Product Launch,15 Days,Instagram,0.05,4068.82,1.83,Miami,Spanish,10228,31814,9,Health,2022-04-15,Wellness Waves,2022,4,32.14936820267806
363846,Men 45-60,Market Expansion,45 Days,Facebook,0.12,9368.39,1.06,Miami,English,24612,74420,9,Fashion,2022-08-09,Style Sphere,2022,8,33.071754904595544
316863,Women 25-34,Market Expansion,15 Days,Twitter,0.03,1218.66,7.84,Austin,English,3260,11175,9,Health,2022-03-06,Vigor Valley,2022,3,29.172259507829978
266782,All Ages,Increase Sales,45 Days,Facebook,0.03,9684.14,6.71,Los Angeles,French,25494,77033,6,Home,2022-09-01,Cozy Corners,2022,9,33.09490737735776
751606,Men 45-60,Product Launch,60 Days,Pinterest,0.04,15000.0,0.0339619800973191,New York,English,23060,76070,1,Health,2022-07-22,Well Wish,2022,7,30.314184303930592
729674,Women 25-34,Market Expansion,30 Days,Facebook,0.12,6816.94,0.98,New York,Spanish,17700,53947,4,Home,2022-02-10,Space Spruce,2022,2,32.80998016571821
452002,Men 25-34,Increase Sales,60 Days,Twitter,0.13,12410.15,7.39,Los Angeles,French,32855,98838,6,Technology,2022-08-27,Silicon Saga,2022,8,33.24126348165685
644869,Women 35-44,Increase Sales,60 Days,Facebook,0.13,15000.0,4.13,Las Vegas,English,38641,115975,7,Health,2022-08-05,Vital Vigor,2022,8,33.318387583530935
432287,Men 35-44,Product Launch,15 Days,Twitter,0.03,500.0,2.56,New York,French,1475,5890,4,Fashion,2022-10-03,Style Sphere,2022,10,25.042444821731745
332865,Women 18-24,Market Expansion,30 Days,Pinterest,0.09,4985.64,1.1958191939529732,Austin,English,7476,25327,1,Food,2022-06-21,Bistro Bliss,2022,6,29.51790579223753
713006,Men 25-34,Brand Awareness,60 Days,Pinterest,0.08,13036.5,0.4146936517146334,Miami,French,20243,66896,1,Fashion,2022-04-28,Vogue Visions,2022,4,30.260404209519255
288154,Men 35-44,Product Launch,30 Days,Facebook,0.12,5300.77,6.59,Las Vegas,English,13597,41794,4,Fashion,2022-07-31,Runway Rebels,2022,7,32.53337799684165
404155,Women 35-44,Brand Awareness,60 Days,Instagram,0.1,11789.26,3.88,Miami,French,31223,94002,8,Health,2022-08-30,Balance Beam,2022,8,33.21525073934597
453082,Men 25-34,Increase Sales,45 Days,Twitter,0.14,7913.72,6.06,Los Angeles,Spanish,20676,62763,8,Food,2022-05-09,Gourmet Grove,2022,5,32.94297595717222
202951,Men 35-44,Product Launch,45 Days,Twitter,0.1,10884.18,2.45,Los Angeles,Spanish,28759,86705,2,Food,2022-10-07,Palate Paradise,2022,10,33.16879072717837
761566,Men 35-44,Product Launch,30 Days,Facebook,0.04,4981.91,4.32,Las Vegas,Spanish,12720,39198,10,Technology,2022-02-27,Giga Geeks,2022,2,32.45063523649166
639203,Women 45-60,Product Launch,45 Days,Twitter,0.06,11222.62,2.31,New York,Spanish,29690,89462,6,Technology,2022-11-03,Silicon Saga,2022,11,33.18727504415283
760924,All Ages,Increase Sales,30 Days,Twitter,0.1,4578.51,1.97,Austin,French,11625,35953,5,Food,2022-02-08,Gourmet Grove,2022,2,32.33388034378216
955873,Women 25-34,Increase Sales,15 Days,Pinterest,0.05,500.0,1.113595452664727,New York,French,858,3774,1,Food,2022-07-13,Gastronomy Guild,2022,7,22.73449920508744
623916,Men 35-44,Increase Sales,30 Days,Facebook,0.08,4364.07,3.68,New York,Spanish,11032,34198,5,Health,2022-10-03,Heal Hub,2022,10,32.2591964442365
645735,All Ages,Market Expansion,15 Days,Twitter,0.03,500.0,1.63,Miami,English,2020,7502,1,Health,2022-09-06,Wellness Waves,2022,9,26.926153025859772
474121,Men 35-44,Brand Awareness,60 Days,Instagram,0.14,15000.0,2.03,Las Vegas,Spanish,38632,115950,2,Home,2022-03-12,Domestic Dream,2022,3,33.31780940060371
878176,Women 35-44,Market Expansion,60 Days,Twitter,0.03,12202.51,5.17,Las Vegas,French,32308,97216,9,Food,2022-05-12,Dine Divine,2022,5,33.23321263989467
714842,Men 45-60,Brand Awareness,45 Days,Twitter,0.14,8967.58,3.49,New York,English,23539,71243,10,Technology,2022-05-20,Giga Geeks,2022,5,33.040439060679645
776657,Men 35-44,Brand Awareness,45 Days,Pinterest,0.11,8495.45,0.874074119346792,Las Vegas,English,13082,43580,1,Food,2022-01-16,Culinary Quest,2022,1,30.01835704451583
913521,Men 25-34,Product Launch,45 Days,Twitter,0.1,10896.95,4.74,Austin,French,28793,86805,6,Health,2022-10-22,Balance Beam,2022,10,33.16974828638904
573539,Women 18-24,Product Launch,60 Days,Facebook,0.07,13864.82,4.49,New York,English,36385,109293,8,Food,2022-03-23,Gastronomy Guild,2022,3,33.291244635978515
536251,Men 25-34,Brand Awareness,30 Days,Pinterest,0.06,4859.61,0.6434901492123623,Las Vegas,Spanish,7277,24677,1,Fashion,2022-04-03,Mode Maven,2022,4,29.488997852251085
168843,All Ages,Increase Sales,30 Days,Instagram,0.02,6993.96,5.08,Las Vegas,French,18188,55392,8,Technology,2022-04-16,Cyber Circuit,2022,4,32.83506643558637
203612,Men 18-24,Product Launch,15 Days,Pinterest,0.03,3466.21,1.381716348169878,New York,English,5046,17414,1,Food,2022-10-15,Dine Divine,2022,10,28.976685425519698
652473,Women 25-34,Market Expansion,45 Days,Instagram,0.07,9571.41,0.19,Los Angeles,Spanish,25179,76101,7,Fashion,2022-01-20,Glam Garments,2022,1,33.08629321559506
875807,Men 45-60,Increase Sales,15 Days,Instagram,0.09,500.0,6.48,New York,Spanish,1271,5286,5,Home,2022-03-05,Hearth Harmony,2022,3,24.04464623533863
952255,Men 25-34,Product Launch,15 Days,Twitter,0.05,2345.91,4.2,Los Angeles,English,5736,18509,6,Health,2022-07-19,Heal Hub,2022,7,30.990329029120968
665401,All Ages,Product Launch,15 Days,Instagram,0.12,500.0,5.51,Los Angeles,English,1571,6174,8,Health,2022-04-13,Wellness Waves,2022,4,25.445416261742793
857592,Women 35-44,Product Launch,15 Days,Pinterest,0.1,2975.42,0.023237144277113,Miami,French,4295,14967,1,Home,2022-10-01,Living Luxe,2022,10,28.696465557559964
800566,Men 45-60,Product Launch,45 Days,Facebook,0.09,9088.91,6.4,Austin,French,23862,72201,7,Home,2022-09-18,Domestic Dream,2022,9,33.04940374787053
417255,All Ages,Brand Awareness,45 Days,Pinterest,0.1,10325.26,0.6685147661261764,New York,French,15995,53065,1,Technology,2022-07-07,Innovate Infinity,2022,7,30.142278337887497
505440,Women 35-44,Increase Sales,45 Days,Twitter,0.07,7968.26,3.04,Miami,English,20825,63204,7,Home,2022-09-24,Living Luxe,2022,9,32.94886399594962
530758,All Ages,Product Launch,60 Days,Instagram,0.13,12063.94,0.56,Los Angeles,Spanish,31932,96105,4,Technology,2022-09-02,Quantum Quirks,2022,9,33.22615888871547
541971,Women 18-24,Brand Awareness,45 Days,Instagram,0.09,10856.5,0.13,Los Angeles,English,28686,86487,10,Food,2022-01-27,Gourmet Grove,2022,1,33.16799056505602
866333,All Ages,Increase Sales,60 Days,Twitter,0.1,14090.67,5.85,New York,English,36862,110705,9,Home,2022-08-06,Living Luxe,2022,8,33.297502371166615
619316,Women 35-44,Brand Awareness,45 Days,Facebook,0.06,9964.21,0.2,Austin,French,26252,79279,10,Home,2022-10-07,Living Luxe,2022,10,33.113434831418154
462095,Women 35-44,Brand Awareness,60 Days,Instagram,0.07,11777.85,5.53,New York,French,31192,93911,2,Health,2022-09-21,Balance Beam,2022,9,33.21442642501943
787226,Women 18-24,Increase Sales,15 Days,Twitter,0.13,1278.78,4.31,Austin,Spanish,3369,11499,10,Technology,2022-07-20,Giga Geeks,2022,7,29.29819984346465
430449,All Ages,Brand Awareness,45 Days,Facebook,0.15,9150.34,3.8,Las Vegas,Spanish,24035,72712,1,Food,2022-06-23,Savor Street,2022,6,33.055066563978436
765078,Women 45-60,Brand Awareness,15 Days,Pinterest,0.13,1871.49,0.0518367064643291,Austin,French,2699,9772,1,Food,2022-03-09,Savor Street,2022,3,27.619729840360215
988705,Men 45-60,Brand Awareness,15 Days,Twitter,0.07,3626.83,7.65,Los Angeles,English,9028,28261,9,Food,2022-09-24,Epicurean Edge,2022,9,31.945083330384627
401870,All Ages,Market Expansion,15 Days,Twitter,0.02,1898.41,6.64,Las Vegas,French,4663,15332,3,Home,2022-12-28,Furnish Fine,2022,12,30.413514218627707
239449,Men 35-44,Brand Awareness,30 Days,Pinterest,0.12,5490.01,0.7525259800511237,Las Vegas,English,8284,27957,1,Home,2022-12-31,Nest Neat,2022,12,29.63121937260793
209767,Women 45-60,Brand Awareness,45 Days,Pinterest,0.06,10196.03,0.5201545372799928,Miami,Spanish,15791,52399,1,Health,2022-07-16,Heal Hub,2022,7,30.136071299070593
447943,Women 25-34,Increase Sales,45 Days,Pinterest,0.14,9453.73,0.1769597910333996,New York,French,14593,48500,1,Home,2022-02-05,Living Luxe,2022,2,30.088659793814433
690211,Men 45-60,Product Launch,45 Days,Facebook,0.06,8110.39,0.45,Austin,French,21216,64363,3,Home,2022-10-10,Hearth Harmony,2022,10,32.963037770147444
545097,All Ages,Product Launch,45 Days,Pinterest,0.06,9657.18,0.6363402586655582,Las Vegas,French,14928,49589,1,Home,2022-12-02,Nest Neat,2022,12,30.103450361975437
230604,All Ages,Brand Awareness,30 Days,Instagram,0.08,6006.08,1.07,Austin,French,15518,47484,9,Technology,2022-10-21,NexGen Nerds,2022,10,32.68048184651672
814278,All Ages,Product Launch,30 Days,Twitter,0.01,7391.3,0.4,Los Angeles,French,19244,58522,6,Fashion,2022-10-31,Glam Garments,2022,10,32.88336010389255
815063,Men 18-24,Brand Awareness,30 Days,Instagram,0.14,6637.38,1.64,Los Angeles,English,17207,52487,7,Health,2022-02-26,Pulse Point,2022,2,32.783355878598506
958693,Women 18-24,Product Launch,30 Days,Pinterest,0.03,4547.12,1.415678328267197,Austin,Spanish,6777,23048,1,Home,2022-08-27,Space Spruce,2022,8,29.40385282887886
581133,Men 35-44,Increase Sales,15 Days,Instagram,0.13,2889.95,6.52,Las Vegas,Spanish,7090,22522,7,Technology,2022-07-09,Quantum Quirks,2022,7,31.48033034366397
790434,Men 25-34,Brand Awareness,60 Days,Twitter,0.05,15000.0,2.37,Austin,French,38666,116048,1,Home,2022-02-22,Living Luxe,2022,2,33.318971460085486
656582,Men 25-34,Brand Awareness,45 Days,Facebook,0.1,9858.69,1.5,Miami,Spanish,25977,78466,4,Technology,2022-08-01,Cyber Circuit,2022,8,33.10605867509494
187978,Men 25-34,Market Expansion,60 Days,Facebook,0.15,11502.98,0.48,Las Vegas,Spanish,30448,91708,1,Food,2022-05-23,Feast Flavors,2022,5,33.20102935403673
177367,Women 35-44,Product Launch,15 Days,Instagram,0.06,4021.21,2.99,Miami,Spanish,10094,31419,8,Home,2022-03-20,Nest Neat,2022,3,32.12705687641236
772468,Women 45-60,Market Expansion,45 Days,Pinterest,0.06,8232.47,0.1322729751158744,New York,English,12656,42192,1,Fashion,2022-10-29,Vogue Visions,2022,10,29.99620781190747
469242,Women 35-44,Brand Awareness,60 Days,Twitter,0.07,12417.71,5.5,Los Angeles,Spanish,32874,98893,8,Health,2022-11-28,Pulse Point,2022,11,33.24198881619528
339099,Men 25-34,Market Expansion,30 Days,Instagram,0.11,6090.78,1.44,Austin,Spanish,15747,48164,1,Technology,2022-10-17,Quantum Quirks,2022,10,32.694543642554606
275851,Men 18-24,Market Expansion,30 Days,Twitter,0.07,5089.69,4.43,Los Angeles,Spanish,13019,40083,4,Fashion,2022-01-25,Glam Garments,2022,1,32.48010378464686
265654,Women 35-44,Product Launch,15 Days,Pinterest,0.04,978.06,0.019662199003711,Los Angeles,French,1657,6377,1,Technology,2022-04-02,Silicon Saga,2022,4,25.984005018033557
586737,Men 45-60,Brand Awareness,30 Days,Twitter,0.14,7580.69,3.26,Miami,Spanish,19765,60064,10,Technology,2022-01-26,Giga Geeks,2022,1,32.9065663292488
564779,All Ages,Market Expansion,30 Days,Twitter,0.06,6123.01,5.54,Austin,English,15829,48407,3,Technology,2022-01-29,Gadget Giants,2022,1,32.69981614229347
330547,Men 25-34,Increase Sales,45 Days,Instagram,0.05,10702.25,3.06,New York,Spanish,28271,85258,8,Fashion,2022-08-07,Runway Rebels,2022,8,33.159351615097705
694131,All Ages,Increase Sales,15 Days,Pinterest,0.01,3919.11,0.0840112139249472,Miami,English,5766,19759,1,Fashion,2022-06-08,Runway Rebels,2022,6,29.181638746900145
830770,Men 45-60,Increase Sales,30 Days,Twitter,0.14,6037.32,4.03,Las Vegas,English,15602,47734,6,Home,2022-08-14,Space Spruce,2022,8,32.68529769137303
119966,Men 35-44,Product Launch,15 Days,Twitter,0.14,2771.42,5.47,Miami,English,6785,21618,10,Food,2022-10-02,Nosh Nirvana,2022,10,31.385882135257653
169577,Women 25-34,Brand Awareness,15 Days,Facebook,0.05,1462.5,6.31,Las Vegas,French,3731,12571,8,Food,2022-03-23,Feast Flavors,2022,3,29.679420889348503
455706,Women 45-60,Increase Sales,45 Days,Instagram,0.09,8988.95,5.69,Miami,English,23597,71415,1,Home,2022-04-18,Hearth Harmony,2022,4,33.04207799481901
539488,Women 25-34,Increase Sales,30 Days,Pinterest,0.15,6922.67,0.7292888357740106,New York,French,10566,35385,1,Home,2022-05-31,Cozy Corners,2022,5,29.860110216193302
973368,Women 35-44,Product Launch,45 Days,Pinterest,0.09,10087.78,0.3557070547035003,Los Angeles,French,15618,51835,1,Food,2022-04-04,Gastronomy Guild,2022,4,30.13022089321887
970121,Women 35-44,Increase Sales,15 Days,Pinterest,0.1,1469.99,1.2208438108667874,Miami,French,2200,8146,1,Home,2022-11-28,Decor Dreams,2022,11,27.007120058924627
460460,Men 45-60,Market Expansion,15 Days,Pinterest,0.03,4016.99,0.1769597910333996,Miami,Spanish,5922,20265,1,Food,2022-05-05,Savor Street,2022,5,29.22279792746114
660910,Women 25-34,Product Launch,45 Days,Instagram,0.08,11011.11,2.08,Los Angeles,Spanish,29097,87707,4,Health,2022-12-13,Vigor Valley,2022,12,33.17523116740967
799451,Women 45-60,Product Launch,60 Days,Instagram,0.11,14745.15,6.6,Miami,English,38037,114187,3,Fashion,2022-02-13,Chic Couture,2022,2,33.31114750365629
791955,Women 18-24,Product Launch,30 Days,Facebook,0.14,6898.63,4.72,Miami,Spanish,17921,54602,4,Fashion,2022-08-14,Style Sphere,2022,8,32.821142082707595
276051,Women 25-34,Product Launch,15 Days,Instagram,0.1,2138.84,1.86,Miami,Spanish,5235,17025,1,Technology,2022-08-21,Code Crafters,2022,8,30.7488986784141
806050,Men 18-24,Brand Awareness,15 Days,Pinterest,0.04,500.0,0.0786487960148442,Las Vegas,Spanish,609,2965,1,Food,2022-09-16,Culinary Quest,2022,9,20.53962900505902
524021,Men 25-34,Increase Sales,15 Days,Pinterest,0.11,500.0,0.7686132337814326,Austin,English,1001,4243,1,Technology,2022-08-30,NexGen Nerds,2022,8,23.591798255950977
946077,Women 18-24,Product Launch,45 Days,Pinterest,0.01,8181.2,0.9652352238185434,Austin,English,12575,41930,1,Home,2022-09-26,Dwell Delight,2022,9,29.990460290961124
418092,Men 25-34,Product Launch,60 Days,Pinterest,0.08,12146.19,1.3137923879752396,Miami,French,18884,62471,1,Food,2022-02-08,Dine Divine,2022,2,30.2284259896592
101822,Men 45-60,Product Launch,15 Days,Instagram,0.11,500.0,4.35,Los Angeles,English,948,4329,9,Health,2022-09-28,Elixir Essence,2022,9,21.8988218988219
236188,All Ages,Product Launch,15 Days,Twitter,0.08,3910.07,5.8,Austin,French,9792,30525,3,Food,2022-04-06,Dine Divine,2022,4,32.07862407862408
168594,Men 25-34,Increase Sales,45 Days,Pinterest,0.07,8636.2,0.3110202387859751,Miami,Spanish,13305,44305,1,Technology,2022-07-21,NexGen Nerds,2022,7,30.030470601512242
339354,All Ages,Increase Sales,30 Days,Twitter,0.14,7740.76,4.67,Austin,French,20205,61366,4,Fashion,2022-04-01,Silk & Style,2022,4,32.92539842909755
391833,Women 25-34,Product Launch,60 Days,Facebook,0.13,13311.4,7.67,Austin,French,35136,105595,3,Technology,2022-03-04,NexGen Nerds,2022,3,33.27430276054738
678954,Men 35-44,Market Expansion,45 Days,Facebook,0.02,10167.24,5.38,Miami,Spanish,26812,80937,6,Food,2022-03-03,Culinary Quest,2022,3,33.12700001235529
568341,All Ages,Brand Awareness,45 Days,Pinterest,0.06,9459.72,1.145769960125345,Los Angeles,Spanish,14603,48533,1,Health,2022-06-25,Wellness Waves,2022,6,30.088805554983207
139401,Men 25-34,Increase Sales,30 Days,Instagram,0.04,5877.2,3.36,Los Angeles,English,15165,46438,6,Fashion,2022-10-23,Runway Rebels,2022,10,32.65644515267669
679598,Women 18-24,Increase Sales,60 Days,Twitter,0.11,11910.79,0.38,Los Angeles,French,31537,94933,6,Fashion,2022-01-06,Style Sphere,2022,1,33.22027113859248
226265,Men 45-60,Product Launch,15 Days,Instagram,0.09,1504.08,7.61,Los Angeles,English,3814,12818,3,Food,2022-06-10,Gastronomy Guild,2022,6,29.75503198626931
457236,Men 35-44,Brand Awareness,30 Days,Twitter,0.15,7448.26,4.51,Las Vegas,Spanish,19397,58975,8,Health,2022-05-04,Aura Align,2022,5,32.89020771513353
513487,Men 18-24,Brand Awareness,15 Days,Pinterest,0.1,705.06,0.3324699104263872,Las Vegas,Spanish,1394,5521,1,Food,2022-11-19,Nosh Nirvana,2022,11,25.24904908531063
945438,Men 18-24,Market Expansion,45 Days,Pinterest,0.14,9911.67,0.4575929949954576,New York,English,15335,50916,1,Technology,2022-09-01,Gadget Giants,2022,9,30.11823395396339
648174,Men 25-34,Increase Sales,15 Days,Instagram,0.12,4100.13,4.22,Las Vegas,French,10315,32073,10,Health,2022-05-23,Well Wish,2022,5,32.16100770118168
517864,Men 25-34,Product Launch,15 Days,Twitter,0.02,931.75,6.72,Los Angeles,English,2741,9639,10,Food,2022-04-06,Palate Paradise,2022,4,28.43655980910883
180979,Men 25-34,Market Expansion,60 Days,Facebook,0.06,12243.94,0.53,Los Angeles,French,32418,97542,6,Home,2022-11-22,Cozy Corners,2022,11,33.23491419081011
987117,Women 35-44,Increase Sales,60 Days,Twitter,0.14,12483.97,5.52,New York,Spanish,33042,99391,3,Health,2022-12-26,Vigor Valley,2022,12,33.244458753810704
870566,Women 18-24,Product Launch,30 Days,Instagram,0.09,4819.98,2.24,Las Vegas,French,12281,37897,4,Technology,2022-02-11,Silicon Saga,2022,2,32.40625907063884
641090,Men 35-44,Market Expansion,45 Days,Instagram,0.11,9501.43,2.89,Los Angeles,French,24984,75523,8,Health,2022-08-24,Well Wish,2022,8,33.08131297750354
402837,All Ages,Product Launch,60 Days,Facebook,0.06,15000.0,5.82,Las Vegas,French,39231,117723,6,Home,2022-02-09,Furnish Fine,2022,2,33.324838816543924
306884,Men 35-44,Market Expansion,15 Days,Facebook,0.06,1775.28,1.4,Las Vegas,English,4381,14496,9,Fashion,2022-07-29,Glam Garments,2022,7,30.222130242825607
302852,Men 45-60,Market Expansion,60 Days,Pinterest,0.14,12344.79,0.4969173930028797,Las Vegas,Spanish,19193,63479,1,Health,2022-07-17,Vigor Valley,2022,7,30.23519589155469
788863,Women 25-34,Product Launch,60 Days,Facebook,0.13,12408.63,5.39,Miami,Spanish,32852,98827,6,Health,2022-05-21,Well Wish,2022,5,33.24192781324942
174501,Men 45-60,Market Expansion,30 Days,Pinterest,0.08,6275.35,1.3727789849863727,Los Angeles,English,9537,32037,1,Technology,2022-04-13,Tech Titans,2022,4,29.768704934919
604268,Women 35-44,Product Launch,30 Days,Pinterest,0.05,4512.26,1.4192532735405992,Las Vegas,Spanish,6720,22862,1,Home,2022-01-10,Furnish Fine,2022,1,29.3937538273117
159810,Men 18-24,Brand Awareness,45 Days,Pinterest,0.08,8720.23,0.9509354427249354,Miami,English,13438,44737,1,Fashion,2022-10-04,Fiber Fashion,2022,10,30.037776337259984
683344,Men 25-34,Market Expansion,60 Days,Instagram,0.06,13816.92,4.96,Las Vegas,Spanish,36283,108990,7,Technology,2022-03-03,Pixel Pioneers,2022,3,33.290210111019356
220547,Men 25-34,Market Expansion,60 Days,Pinterest,0.03,13672.4,0.7221389452272066,Las Vegas,English,21127,69774,1,Home,2022-11-04,Hearth Harmony,2022,11,30.279187089746895
208070,All Ages,Increase Sales,60 Days,Facebook,0.15,12614.44,2.08,Las Vegas,Spanish,33385,100406,5,Health,2022-09-28,Vigor Valley,2022,9,33.250004979782084
478512,Men 45-60,Increase Sales,15 Days,Facebook,0.09,1957.58,5.14,New York,English,4804,15750,3,Technology,2022-11-19,Quantum Quirks,2022,11,30.501587301587303
340151,Women 45-60,Market Expansion,60 Days,Facebook,0.12,15000.0,2.9,New York,French,38415,115305,8,Home,2022-09-08,Nest Neat,2022,9,33.3159880317419
609603,Men 25-34,Market Expansion,45 Days,Pinterest,0.14,10278.64,0.7596758705979276,New York,English,15920,52820,1,Fashion,2022-05-29,Vogue Visions,2022,5,30.140098447557744
815305,Women 18-24,Brand Awareness,45 Days,Facebook,0.05,10751.45,5.83,Las Vegas,Spanish,28398,85635,7,Technology,2022-11-20,Giga Geeks,2022,11,33.161674548957784
808489,Men 25-34,Increase Sales,60 Days,Facebook,0.13,11723.07,7.93,Austin,Spanish,31039,93459,7,Health,2022-03-07,Heal Hub,2022,3,33.21135471169176
440803,Men 25-34,Product Launch,30 Days,Facebook,0.1,4730.2,7.62,Los Angeles,French,12040,37182,7,Health,2022-06-09,Pulse Point,2022,6,32.381259749341076
256118,Men 45-60,Product Launch,15 Days,Pinterest,0.03,500.0,0.8812240098935961,Miami,French,1080,4500,1,Health,2022-07-18,Balance Beam,2022,7,24.0
920323,Women 45-60,Product Launch,15 Days,Facebook,0.08,3480.73,3.74,Los Angeles,French,8630,27083,8,Fashion,2022-11-11,Trend Tailors,2022,11,31.86500756932393
